pkt_size,ip_len,ttl,ip_proto,frag_offset,is_fragment,src_port,dst_port,udp_len,gtp_teid,gtp_type,gtp_seq,payload_len,payload_entropy,has_gtp,pkt_rate,byte_rate,inter_arrival,label
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00024390220642089844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1685171127319336,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00032901763916015625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16932392120361328,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00021409988403320312,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16747498512268066,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0005738735198974609,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16785311698913574,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001609325408935547,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16771912574768066,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0006039142608642578,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1709129810333252,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002129077911376953,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16855120658874512,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003428459167480469,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.168593168258667,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015783309936523438,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16659808158874512,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0004649162292480469,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17432713508605957,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0004420280456542969,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17084789276123047,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00013494491577148438,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1706531047821045,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00019097328186035156,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17090201377868652,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002570152282714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17072606086730957,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00020885467529296875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17086291313171387,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017023086547851562,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16751384735107422,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001919269561767578,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16493606567382812,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0006530284881591797,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1712639331817627,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015997886657714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17067813873291016,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001728534698486328,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.19981908798217773,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016808509826660156,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16815400123596191,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003628730773925781,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16773605346679688,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00019812583923339844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1721658706665039,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001690387725830078,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16726398468017578,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00018906593322753906,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17070984840393066,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00013399124145507812,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1755990982055664,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001709461212158203,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1707630157470703,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0005180835723876953,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16960501670837402,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002338886260986328,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1695570945739746,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0005469322204589844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17069101333618164,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002028942108154297,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1696031093597412,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00029397010803222656,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16908693313598633,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017404556274414062,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16696405410766602,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016188621520996094,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1728839874267578,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015211105346679688,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17181110382080078,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001609325408935547,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17052292823791504,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016808509826660156,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17161893844604492,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002980232238769531,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16415190696716309,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002532005310058594,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17136693000793457,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0004458427429199219,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17190909385681152,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002551078796386719,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17458081245422363,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0006861686706542969,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16733789443969727,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002090930938720703,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17438101768493652,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000209808349609375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17077112197875977,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002269744873046875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17439508438110352,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000331878662109375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.170151948928833,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00024700164794921875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16639304161071777,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002789497375488281,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17325305938720703,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00024199485778808594,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16914010047912598,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002639293670654297,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16975808143615723,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002739429473876953,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16769790649414062,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00025200843811035156,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16912603378295898,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000244140625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16702699661254883,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00021195411682128906,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16613507270812988,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00043487548828125,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16718006134033203,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003390312194824219,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17203402519226074,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017380714416503906,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17259812355041504,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015997886657714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16904807090759277,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00038886070251464844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17070317268371582,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001678466796875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1753859519958496,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001881122589111328,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16756987571716309,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000164031982421875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16647911071777344,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00042700767517089844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16740989685058594,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017905235290527344,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17294692993164062,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001499652862548828,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16899704933166504,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001971721649169922,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1673738956451416,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00019788742065429688,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16955208778381348,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0004899501800537109,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17007803916931152,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00014591217041015625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17046713829040527,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00014591217041015625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16862201690673828,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001621246337890625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17258000373840332,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0006070137023925781,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17025995254516602,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001590251922607422,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17067384719848633,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00038814544677734375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17075896263122559,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001609325408935547,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16581511497497559,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015997886657714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17387104034423828,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003559589385986328,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16787290573120117,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0005640983581542969,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17000293731689453,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001590251922607422,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17084503173828125,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017189979553222656,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.18724513053894043,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015592575073242188,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1688690185546875,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015592575073242188,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1750020980834961,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001709461212158203,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16934609413146973,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0006098747253417969,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1704111099243164,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001659393310546875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17127203941345215,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016689300537109375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1670980453491211,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015997886657714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16848111152648926,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002949237823486328,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16721606254577637,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015497207641601562,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16698002815246582,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00019598007202148438,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16647791862487793,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001399517059326172,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17323017120361328,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001678466796875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16750097274780273,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001461505889892578,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17084693908691406,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002899169921875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1699831485748291,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000186920166015625,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1716630458831787,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015687942504882812,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17195606231689453,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015807151794433594,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1685168743133545,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00017309188842773438,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17105793952941895,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016498565673828125,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17131805419921875,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016307830810546875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.168165922164917,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003440380096435547,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17174792289733887,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015616416931152344,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17181897163391113,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015687942504882812,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1695871353149414,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0030889511108398438,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16616296768188477,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002319812774658203,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17113399505615234,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0004220008850097656,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17085909843444824,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002129077911376953,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16839194297790527,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00021195411682128906,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1707770824432373,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00022101402282714844,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17065691947937012,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00021314620971679688,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16895604133605957,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00018978118896484375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17145800590515137,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00016999244689941406,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17032217979431152,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0012500286102294922,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17362499237060547,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002110004425048828,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17081379890441895,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00020503997802734375,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17120599746704102,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00015616416931152344,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17003488540649414,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003330707550048828,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17383098602294922,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003218650817871094,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16836905479431152,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003249645233154297,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1683340072631836,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00021314620971679688,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16277599334716797,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002238750457763672,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16689515113830566,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0002319812774658203,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16720104217529297,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0003349781036376953,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16792702674865723,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00019288063049316406,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1747269630432129,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.00045299530029296875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.16996312141418457,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.000164031982421875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.17124199867248535,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0001678466796875,1
83,69,64,17,0,0,2152,2152,49,0,0,0,5,1.9219280948873623,0,0,0,0.1717820167541504,1
70,56,64,17,0,0,2152,2152,36,0,0,0,12,2.9182958340544896,0,0,0,0.0007801055908203125,1
